epoch,loss,reward,steps
82.0,22.271698,87.35048926915815,951.1
83.0,18.511463,52.98512583196216,682.0
84.0,55.144875,82.66078404001709,763.4
85.0,61.64704,-33.58947910647414,104.0
86.0,282.99988,-26.181897855649492,133.0
87.0,362.0447,26.529219758088715,299.7
88.0,210.2042,23.633617248645635,334.9
89.0,190.43494,5.405494933558733,435.6
90.0,271.7365,78.62443987722176,763.5
91.0,212.72894,98.70055280331896,920.8
92.0,326.4267,135.01903012902002,916.8
93.0,132.84535,107.56657358537466,832.1
94.0,86.42864,134.30727123166668,981.6
95.0,58.43732,133.65075876063366,999.0
96.0,101.51156,95.04833147810452,922.7
97.0,154.47769,92.73396684586363,900.1
98.0,52.35088,124.72909701590159,924.3
99.0,50.982437,123.8287394253542,923.0
100.0,391.7382,119.20193934379881,997.7
101.0,133.1802,107.17873786807995,920.9
102.0,87.58723,141.40210504074963,945.0
103.0,65.484985,132.44256043626507,931.7
104.0,52.273266,107.88304729533643,999.0
105.0,75.08929,106.77254011349203,919.5
106.0,99.50542,68.63351726667346,850.7
107.0,100.389175,80.87248749512612,862.5
108.0,255.6763,138.47954027599306,696.5
109.0,397.43826,158.67471679551198,864.4
110.0,97.82012,133.07480633928165,794.8
111.0,80.97964,138.08002052737913,538.5
112.0,218.59134,163.98517952804465,853.1
113.0,415.55676,136.10914366250412,873.5
114.0,218.36754,144.9246638877173,834.0
115.0,152.18916,175.13522015697885,605.4
116.0,342.86032,157.47259738564225,640.3
117.0,102.09367,123.32148463338171,653.9
118.0,619.23566,79.71073881570067,500.6
119.0,725.91766,157.28632944146221,548.4
120.0,310.23486,184.8745342589252,706.7
121.0,841.9435,144.84114481539,723.8
122.0,425.4144,165.48502503624957,604.8
123.0,226.63458,126.80402819860551,643.5
124.0,407.40952,197.30606433348862,789.7
125.0,567.5024,175.2302813922471,761.2
126.0,293.08713,142.65659002896842,685.5
127.0,351.36905,153.03750873685618,928.1
128.0,521.7718,128.25917019297933,726.3
129.0,891.6883,140.04245842245314,891.1
130.0,253.97998,155.1356000105684,736.8
131.0,261.49725,172.45070222202304,780.7
132.0,1235.75,170.82590785072495,645.8
133.0,591.73694,131.76753984120336,737.1
134.0,762.97125,121.47467240249611,366.0
135.0,599.87524,137.61533808740325,539.6
136.0,528.10095,101.4927361560678,626.4
137.0,255.00513,159.66871298889205,697.5
138.0,227.64572,-19.404859944794058,92.6
139.0,466.95074,-5.183962479933871,91.5
140.0,997.3597,-38.33004219680778,96.7
141.0,826.82434,-21.29967621408339,91.7
142.0,562.8761,-24.396947550311296,110.2
143.0,196.66553,20.536050822329027,112.1
144.0,608.4978,21.882065625341106,197.1
145.0,382.00073,67.7782695668139,476.4
146.0,259.6718,113.60006330735504,419.9
147.0,350.47137,134.52513055169442,684.2
148.0,151.79884,168.81564924017306,841.7
149.0,343.8329,172.7228593588689,694.8
150.0,142.02805,134.24997358327798,832.3
151.0,281.2164,121.08426347056874,617.6
152.0,589.8174,176.56244726107357,674.9
153.0,277.21677,152.693694396814,575.4
154.0,389.48727,116.20856421817965,509.2
155.0,440.06937,210.82607464366356,382.1
156.0,540.9273,125.16725868187476,713.9
157.0,330.70886,159.15121965178392,593.2
158.0,331.60944,155.67906794800115,737.0
159.0,340.0615,136.89334184460228,833.8
160.0,194.61407,155.11841808014665,635.1
161.0,289.43167,175.18335723088722,562.8
162.0,272.43314,155.33562573838046,589.4
163.0,116.03835,157.48708622063742,737.9
164.0,232.51338,144.6207825958286,923.8
165.0,119.9205,136.99484961909405,679.2
166.0,681.4599,172.69274697657448,653.8
167.0,231.49776,149.59370329892448,751.8
168.0,411.38623,175.09212068596509,574.3
169.0,263.29245,136.2053894202018,765.6
170.0,171.87599,180.16514388577488,727.0
171.0,73.54696,169.61717668777487,715.3
172.0,131.34604,171.14095308129066,783.1
173.0,229.98425,145.19881840917435,513.1
174.0,188.02925,165.3928988727268,787.4
175.0,205.05643,167.51564659897477,616.8
176.0,194.78809,136.42700277215985,796.6
177.0,188.34628,149.48866423865047,856.0
178.0,179.82222,146.91911183376448,901.0
179.0,139.95175,129.81789749692183,775.4
180.0,145.49713,120.19019672309643,999.0
181.0,80.41025,134.58131899496215,781.1
182.0,91.67111,123.14319077747659,777.1
183.0,207.74371,112.02401741350081,854.2
184.0,177.69258,148.19281512633194,930.9
185.0,135.8097,79.25002600540158,814.1
186.0,254.8698,115.02788711695337,827.7
187.0,437.15173,94.89322480995389,439.6
188.0,156.58134,113.33828061810786,684.6
189.0,365.86496,145.87918667934986,625.0
190.0,283.75473,94.00626647881101,662.1
191.0,859.01154,100.41081943392469,643.7
192.0,331.04227,102.76026090273618,536.3
193.0,1225.8605,72.21543803980595,640.6
194.0,1077.7545,127.91824474659397,516.1
195.0,314.43686,96.42465783071762,445.6
196.0,275.41174,36.37084865651307,608.0
197.0,487.96793,131.43839227272255,419.5
198.0,330.0203,111.32333506479456,416.9
199.0,300.66833,100.25266448013492,409.2
200.0,529.83093,132.65368953118215,332.6
201.0,522.9176,161.31010871183994,460.4
202.0,356.13702,114.67135509468878,835.7
203.0,300.4509,142.93282084686567,700.7
204.0,100.8297,179.9912205027803,675.2
205.0,367.92398,146.28410536430113,587.0
206.0,664.72723,136.63240997709698,790.2
207.0,259.6699,143.95656141085178,587.4
208.0,414.2017,127.32867654233765,759.2
209.0,368.87485,94.79214474847498,732.9
210.0,331.10745,105.91136062569224,749.5
211.0,250.67764,132.28957732171244,518.1
212.0,330.57095,-71.92963341616104,255.9
213.0,1044.6312,65.65888764289818,440.0
214.0,802.6881,121.0935928293356,502.1
215.0,538.09814,102.50547778111009,647.5
216.0,481.0415,165.87302083368795,550.3
217.0,514.8345,131.96153564382752,351.4
218.0,668.0484,108.55782790667567,394.7
219.0,904.0087,137.2579102733359,434.4
220.0,703.49347,136.5381720710197,601.5
221.0,521.81104,139.7281102332278,779.0
222.0,395.96024,159.91311445901462,509.8
223.0,225.78117,203.33854592091976,554.6
224.0,356.4511,98.13800005460203,693.2
225.0,299.8397,173.28283129948178,774.4
226.0,164.64752,147.57567198882063,923.1
227.0,171.0388,141.53214741501841,999.0
228.0,244.33217,73.44789169640845,605.6
229.0,230.02014,145.36273674562764,779.6
230.0,852.58417,160.5129182858728,787.1
231.0,108.457596,21.533376910136433,623.8
232.0,275.57504,-88.54456126347193,609.6
233.0,1759.8972,119.7227365583453,624.6
234.0,918.3464,-61.27323056790694,545.2
235.0,1379.6451,135.9018533179178,620.9
236.0,538.82227,120.53226454111045,802.6
237.0,400.39853,86.52495555692215,546.3
238.0,825.8172,158.7550736417673,847.7
239.0,254.13963,148.58018874727765,639.3
240.0,332.0737,111.0460705691999,747.2
241.0,364.3937,87.86697368739911,682.0
242.0,410.31018,166.79407122611627,681.2
243.0,193.35094,119.85247324136671,753.7
244.0,278.12878,143.73890641720214,751.1
245.0,192.0872,101.87195569383532,581.3
246.0,254.64333,163.83543961067716,923.7
247.0,107.59668,131.90979811712174,826.2
248.0,429.15555,154.58820430278845,921.3
249.0,159.47089,135.01227687452703,593.2
250.0,364.33185,97.952096768263,421.3
251.0,313.11996,159.96036359184365,918.4
252.0,259.65405,122.8970310427472,646.6
253.0,345.5178,130.25891247750684,861.1
254.0,368.96204,149.8375888931952,657.6
255.0,426.10364,146.1760675073322,720.9
256.0,737.3209,179.64885613223345,807.8
257.0,435.97485,10.049636910523951,742.2
258.0,550.6565,10.531079160740035,579.2
259.0,1018.0067,22.511170738899125,686.5
260.0,642.2315,115.54307514470115,888.7
261.0,1215.2627,160.3033424571689,996.2
262.0,237.21902,107.61974268114997,914.1
263.0,95.445786,134.5460387688769,940.5
264.0,222.80469,135.78047731862745,785.8
265.0,228.27512,160.75637896099863,737.3
266.0,199.67902,171.67675418042634,787.6
267.0,95.28906,146.52744019429673,924.2
268.0,134.16649,159.5819893443012,857.5
269.0,94.771324,149.66631284222848,930.3
270.0,142.92928,125.97184747104757,821.4
271.0,195.0147,117.86694374622473,821.9
272.0,245.47653,20.73896328050554,801.1
273.0,262.65002,159.42069814333837,710.1
274.0,189.70004,160.9446248572972,532.7
275.0,428.51215,57.350515684053974,202.4
276.0,580.7506,120.70969407001526,343.3
277.0,486.83594,84.14222627398001,418.0
278.0,308.71744,123.4489810085528,596.2
279.0,293.24136,87.52719547833951,247.9
280.0,382.18405,122.42813258403467,526.1
281.0,524.4031,143.0975089435957,521.7
282.0,172.14165,117.90703542453073,742.3
283.0,214.29306,82.61041347028306,392.9
284.0,305.35898,14.890261995653304,137.0
285.0,398.1771,1.5622766573636766,130.4
286.0,267.18674,69.59506154498686,297.3
287.0,241.84848,22.148750529758054,218.4
288.0,305.66708,127.51825139219143,493.8
289.0,271.845,119.3642395306028,599.4
290.0,307.82874,150.20503761189187,369.2
291.0,349.77518,-6.778657921411231,120.9
292.0,236.07932,59.154596423018326,270.3
293.0,435.6354,113.81120537869704,239.0
294.0,590.6827,183.3184409283645,470.2
295.0,411.38495,103.91386977456042,478.2
296.0,294.1048,139.6670998419679,561.7
297.0,266.62125,167.14134792669682,672.1
298.0,384.54163,72.00260657841032,507.1
299.0,934.0609,-59.45517103384945,680.2
300.0,383.15793,105.0006693807987,731.2
301.0,596.42487,47.89194293050715,772.0
302.0,415.06403,109.11546124526144,596.5
303.0,591.91034,83.95719309595749,797.6
304.0,578.2426,78.17270913807681,684.9
305.0,399.16254,46.545670773043035,843.8
306.0,224.1648,162.17158581907069,721.8
307.0,364.50763,151.7363763424298,930.7
308.0,188.80618,162.34013663977458,769.4
309.0,174.54456,186.24562821248318,654.6
310.0,158.57492,32.82079155296943,575.5
311.0,187.1602,168.65786645418888,895.1
312.0,90.26538,96.47287191774748,730.7
313.0,166.23112,121.68830076317212,776.8
314.0,388.30978,138.27117643871915,999.0
315.0,49.253708,-62.31850880530867,544.0
316.0,295.9981,130.10801889358575,449.2
317.0,331.0729,221.8981242007581,539.3
318.0,177.68831,163.38718860720792,484.0
319.0,286.08188,193.36923810389777,498.3
320.0,423.92935,149.15680996115944,702.3
321.0,483.83505,153.60958358471072,610.3
322.0,594.4002,150.34771949768438,499.7
323.0,704.9234,127.33435814115785,661.8
324.0,471.46945,176.03555796741423,599.4
325.0,209.33154,172.83092891366647,643.8
326.0,483.26834,136.84637773130524,699.5
327.0,248.2945,151.31006534619755,722.5
328.0,383.8326,175.5679491872526,665.5
329.0,223.89857,127.96042236204782,759.6
330.0,163.61067,178.19646243176246,559.0
331.0,517.1182,192.64347909342763,447.1
332.0,208.83894,162.60085535533307,654.4
333.0,511.7484,125.93947862350217,697.2
334.0,268.18863,164.4920745974431,540.2
335.0,349.20212,177.80870041933605,592.0
336.0,321.7678,117.49008982010965,563.3
337.0,393.89932,163.18200008149404,621.5
338.0,435.98718,178.32629819288178,606.3
339.0,270.00308,191.34843296284072,750.7
340.0,374.6057,177.3386826580909,732.8
341.0,192.46683,144.30737327328228,956.6
342.0,472.3347,140.81562103409354,916.8
343.0,188.22028,176.94206575402364,765.1
344.0,320.40305,160.33946141566446,851.1
345.0,225.7153,90.43751604029599,816.5
346.0,490.05692,132.13240696148654,772.7
347.0,381.8444,143.22667646452615,663.3
348.0,270.9644,173.48939381605712,853.8
349.0,334.4458,152.64744939845133,817.1
350.0,208.39473,124.64767037171092,634.6
351.0,376.37537,177.57276969559467,770.7
352.0,298.32074,162.91344146245905,900.5
353.0,440.22964,149.36722686201944,606.2
354.0,319.56238,163.86574261882802,928.9
355.0,178.82602,151.94047982828116,799.2
356.0,453.79782,146.3438198818545,840.0
357.0,91.903656,164.39214915405543,858.0
358.0,187.536,168.08629773194988,890.4
359.0,287.99155,129.43580845135745,927.8
360.0,484.21744,160.39170087207805,822.5
361.0,410.4567,170.46302664686556,801.2
362.0,237.07156,123.57719694164614,921.5
363.0,132.84903,85.92537544865755,825.2
364.0,213.2004,165.06687392145162,919.3
365.0,136.17296,102.25249059504027,741.4
366.0,117.11781,144.16208547822416,863.2
367.0,113.16281,156.8262545050752,832.5
368.0,125.808655,144.0282412031957,829.5
369.0,157.9832,131.388010728781,720.8
370.0,70.207664,113.82515073787977,912.2
371.0,119.60514,110.49340698892516,819.1
372.0,175.77638,172.85914097553285,911.1
373.0,133.45953,119.02369030575372,909.6
374.0,326.7025,86.87380182476072,855.0
375.0,176.66176,50.22088394814883,347.2
376.0,164.83734,42.1786798931163,458.4
377.0,672.60077,-92.01925037919959,215.0
378.0,521.9088,70.0439398851356,662.7
379.0,464.43927,76.53905294193923,642.9
380.0,321.46838,49.240768884497825,451.8
381.0,276.75806,81.02069888934099,787.0
382.0,148.19133,17.92099050562007,687.4
383.0,366.28564,83.5724096945458,991.1
384.0,366.00525,52.47553997567154,840.5
385.0,128.78056,33.328760280003124,850.7
386.0,195.25723,139.7249702558503,960.7
387.0,238.11288,91.64746261729758,992.9
388.0,126.884155,63.36871821735345,872.1
389.0,65.68602,144.93475004878846,999.0
390.0,129.9178,134.33559324206615,999.0
391.0,154.8858,120.89914617591901,999.0
392.0,201.4108,133.73399063674967,785.6
393.0,91.41577,161.41394372237355,933.7
394.0,111.82915,159.46170973088243,850.8
395.0,342.0327,140.10185940468267,973.4
396.0,90.33209,105.4704529927553,735.9
397.0,167.48355,78.86062249808074,632.6
398.0,559.4032,154.9729654340763,532.7
399.0,408.90564,130.5246118899135,841.5
400.0,367.95526,116.14132785964084,803.6
401.0,272.14365,7.981278471250422,512.3
402.0,447.6085,59.65955152569588,359.7
403.0,761.4474,176.4666105105783,418.9
404.0,551.9056,38.80070702355337,486.4
405.0,664.4772,96.96034307459594,609.0
406.0,1067.5933,85.35106971483054,443.8
407.0,1118.9829,58.2493213530437,433.6
408.0,498.398,99.12475132014077,685.0
409.0,606.8841,74.93810186891244,695.5
410.0,1167.117,101.33775536446456,939.5
411.0,436.63068,148.4211571910578,508.4
412.0,349.6605,169.26749486894818,613.2
413.0,202.31598,85.1880136917877,583.5
414.0,310.113,161.7931805113721,806.7
415.0,360.79974,95.57729316749791,740.9
416.0,264.55957,150.59513296658622,764.9
417.0,161.47171,178.12010939998555,772.9
418.0,102.54957,112.47278644111434,910.4
419.0,266.0171,87.63640457928032,731.0
420.0,348.89624,164.91333899970084,714.9
421.0,710.19965,19.819648042374762,271.4
422.0,543.1195,45.60775627624605,278.7
423.0,422.60443,117.63242377008854,747.4
424.0,447.95984,110.07009752855845,556.8
425.0,284.72522,124.2428855999573,818.3
426.0,365.4158,109.46828299529776,643.5
427.0,223.314,105.61623247688019,729.5
428.0,101.51094,143.1436177820214,829.2
429.0,196.10626,121.88065791809359,749.4
430.0,295.74933,187.99371045646632,815.1
431.0,119.90909,189.10190317649403,783.5
432.0,92.406334,205.3387685477266,685.5
433.0,149.04007,156.48134047563144,754.9
434.0,121.67318,137.41893452350217,917.4
435.0,119.84716,176.5686325597025,765.4
436.0,222.97375,87.83788559524503,838.1
437.0,141.61656,156.9970688011528,764.2
438.0,69.84563,147.1653621215963,841.5
439.0,152.13226,165.15071330965858,918.9
440.0,84.40283,119.7813986177329,999.0
441.0,240.59059,177.28472244387018,830.2
442.0,85.70224,172.03874267878737,839.6
443.0,165.01927,165.56649989579512,700.4
444.0,168.09755,144.72176414982164,916.8
445.0,139.78111,161.64540036226092,863.5
446.0,222.29138,153.05985590968103,950.8
447.0,112.21515,154.90251934037514,999.0
448.0,55.886856,147.8954380838876,940.5
449.0,111.72259,166.38773514642475,920.2
450.0,114.53919,180.07520813252017,715.1
451.0,182.75352,163.39417910322123,766.1
452.0,116.650475,119.28724305642395,827.8
453.0,231.98364,195.81812967566754,754.5
454.0,127.48566,190.64568296251173,769.5
455.0,173.51518,164.1842812011817,477.0
456.0,271.42447,200.15657732359443,576.4
457.0,358.8319,111.46925319579525,592.8
458.0,225.0938,197.6800675704772,550.9
459.0,293.56265,162.7117345081155,860.6
460.0,375.81085,172.4278985138287,683.8
461.0,347.6063,153.71163359750534,806.5
462.0,315.48187,205.27029245403463,566.1
463.0,175.35132,172.41097720179752,761.8
464.0,415.02597,201.02760858227913,582.3
465.0,311.8692,204.20703617558235,626.0
466.0,340.6861,143.24617642551584,883.0
467.0,404.69067,189.78442612475828,709.5
468.0,179.93175,170.97761464974278,759.3
469.0,192.02536,178.05910650228742,762.9
470.0,282.50006,145.5402813458462,894.7
471.0,271.5418,197.98981398803227,763.4
472.0,307.44467,182.59355221286057,869.5
473.0,398.38895,169.92732779870767,784.5
474.0,256.897,153.71956894333138,882.2
475.0,296.66812,137.3831024814888,938.3
476.0,144.04117,163.58510337260685,822.4
477.0,120.12583,174.42987187411345,611.9
478.0,237.21146,155.57485634432527,766.5
479.0,176.76518,159.19658694105232,844.0
480.0,223.4395,163.56614024297727,678.6
481.0,293.81305,164.90937137061945,723.4
482.0,320.01202,181.68120062278146,799.8
483.0,372.62408,147.20328795039387,947.5
484.0,288.06592,145.54888716948773,864.3
485.0,248.16061,164.95153721073228,718.5
486.0,190.12228,179.0345932416663,757.6
487.0,163.25166,176.4967246035612,820.4
488.0,114.723335,173.04090573205036,838.6
489.0,263.36032,169.56506317568136,689.3
490.0,129.77759,137.4643312581798,588.1
491.0,263.157,143.06322531085274,795.2
492.0,218.03288,109.07986981972917,890.6
493.0,184.60663,169.04832061355836,773.9
494.0,67.53698,175.1493738847533,818.5
495.0,75.476364,147.71899202687882,842.4
496.0,138.15375,133.86215073157004,776.9
497.0,145.42062,119.924690464528,800.3
498.0,288.45062,138.91316999621137,897.5
499.0,426.6643,143.57233767588076,850.6
500.0,164.12674,134.5230488907633,658.5
501.0,263.56323,133.3894069154387,680.4
502.0,126.82926,136.72938261926782,606.2
503.0,123.01472,69.12891206965634,500.9
504.0,231.31798,113.52500335586551,783.9
505.0,245.17513,132.18407771783308,677.2
506.0,263.03845,145.5283918809228,715.3
507.0,233.07626,136.611658770263,572.3
508.0,273.11417,136.2730446743175,671.1
509.0,273.28906,160.85293893201865,847.4
510.0,124.98016,134.62779858486758,909.8
511.0,133.96042,141.71499510109882,845.1
512.0,162.52869,156.47045979885615,922.1
513.0,369.55255,160.82653340184822,941.5
514.0,114.76912,143.47149616054827,993.5
515.0,67.57821,149.63273539788779,787.1
516.0,143.31332,147.59124811602626,999.0
517.0,193.99988,133.17798867899108,999.0
518.0,125.69504,124.45586479707897,888.6
519.0,183.19487,125.0744896132891,920.9
520.0,223.87917,185.5905756152537,830.4
521.0,174.27228,144.6648424443649,926.3
522.0,204.29575,148.17160018694238,985.2
523.0,195.17635,167.28031078219237,839.1
524.0,187.61058,144.28421575649213,999.0
525.0,276.24255,143.49930947867887,767.7
526.0,304.48264,155.19416413760842,870.2
527.0,220.90932,169.1117960742882,807.8
528.0,245.005,150.919847784654,794.4
529.0,98.64136,149.06964219484445,775.9
530.0,138.20024,199.2324694940612,719.9
531.0,231.9406,154.67520685929455,987.7
532.0,159.32181,157.9954327781528,919.9
533.0,164.22437,147.69959461867643,999.0
534.0,128.64662,189.0601411589891,764.6
535.0,128.60757,161.62182008578225,935.6
536.0,149.76634,154.1487737382909,926.0
537.0,147.51962,173.8658504991766,858.3
538.0,490.93118,165.11308844537555,854.9
539.0,176.91792,178.42763711490517,693.9
540.0,184.30768,137.72776556418097,830.2
541.0,153.7599,174.62863815746633,822.3
542.0,170.6392,128.23183099984547,677.3
543.0,276.58084,160.50901278979262,844.0
544.0,191.09769,159.5245412094327,828.1
545.0,251.64915,194.62004734105827,686.4
546.0,509.24588,186.500537108789,733.1
547.0,124.560104,169.2667905445417,839.7
548.0,172.5481,179.91224386984794,776.5
549.0,277.1267,185.50747416669748,737.3
550.0,247.20642,152.89480675574444,694.1
551.0,259.01215,76.0015499598135,621.9
552.0,218.91959,132.35619593103175,734.0
